,X_train,y_train
0,0.08206035323220212,-0.9947411470920666
1,0.0559599084985468,1.1545744527099797
2,-0.19102088153055666,0.099581988996187
3,0.029859463764891462,-1.4198705013369264
4,0.029859463764891462,-1.0469420365593773
5,0.029859463764891462,1.7500214492722392
6,0.08206035323220212,1.1185201533140436
7,0.0559599084985468,-0.5857583829185817
8,-0.16492043679690135,-0.433710263436481
9,0.08206035323220212,-0.43534844992574345
10,0.029859463764891462,1.3770929844946904
11,0.0559599084985468,-0.6479131270481732
12,0.029859463764891462,1.5635572168834648
13,0.08206035323220212,0.5591274561477202
14,0.029859463764891462,-1.6063347337257008
15,0.029859463764891462,-0.6740135717818285
16,0.0559599084985468,0.40871752315488197
17,0.029859463764891462,0.2583075901620437
18,0.08206035323220212,-0.37319370579615196
19,0.08206035323220212,-0.5596579381849265
20,-0.16492043679690135,0.995848851544123
21,0.0559599084985468,1.838276638135486
22,0.08206035323220212,0.8077464326660861
23,0.029859463764891462,-1.5441799895961092
24,0.029859463764891462,1.1284740079763245
25,0.029859463764891462,0.817700287328367
26,-0.138819992063246,-0.4697645628324171
27,-0.19102088153055666,0.9697484068104677
28,-0.138819992063246,1.0841040404073699
29,0.0559599084985468,-1.3937700566032711
30,0.0559599084985468,0.8438007320620223
31,0.0559599084985468,-1.4559248007328625
32,0.08206035323220212,-0.8704316588328838
33,-0.138819992063246,0.5247113432410465
34,0.08206035323220212,-1.429824355999207
35,-0.19102088153055666,-1.0813581494660511
36,0.029859463764891462,0.1339981019028607
37,-0.16492043679690135,0.7472298750257571
38,-0.16492043679690135,-0.49586500756607244
39,-0.138819992063246,-1.7128594454242467
40,0.08206035323220212,0.43481796788853727
41,0.029859463764891462,-0.05246613048591374
42,0.029859463764891462,-0.11462087461550521
43,0.08206035323220212,0.6212822002773117
44,0.08206035323220212,1.80222233873955
45,-0.138819992063246,-0.5319193069620086
46,0.0559599084985468,-0.5236036387889902
47,0.029859463764891462,0.6312360549395926
48,-0.138819992063246,0.7733303197594125
49,0.08206035323220212,0.061889503110988404
50,0.08206035323220212,0.12404424724057989
51,-0.19102088153055666,0.7211294302921019
52,-0.138819992063246,-1.0291572599987404
53,0.029859463764891462,1.6257119610130562
54,0.029859463764891462,0.7555455431987755
55,0.029859463764891462,0.19615284603245217
56,0.08206035323220212,-1.2433601236104326
57,0.08206035323220212,-0.9327107124507343
58,0.08206035323220212,-0.0002652410186030768
59,-0.138819992063246,-1.4020857247762895
60,0.0559599084985468,-1.269460568344088
61,-0.138819992063246,-0.34545507457323416
62,0.08206035323220212,1.6779128504803669
63,-0.19102088153055666,1.280522127458425
64,0.029859463764891462,-0.984911601918045
65,0.029859463764891462,-1.2955610130777433
66,0.0559599084985468,1.7761218940058945
67,0.08206035323220212,1.4292938739620011
68,0.08206035323220212,0.9320559209252692
69,0.0559599084985468,0.16009854663651604
70,0.029859463764891462,-1.1712515248185604
71,0.0559599084985468,1.6518124057467114
72,-0.16492043679690135,-1.0552577047323959
73,0.029859463764891462,-0.4253945952634626
74,0.08206035323220212,1.8643770828691415
75,-0.16492043679690135,0.1256824337298423
76,0.0559599084985468,0.5330270114140649
77,0.08206035323220212,-0.4975031940553349
78,0.08206035323220212,0.6834369444069033
79,0.0559599084985468,-0.8965321035665391
80,0.029859463764891462,0.693390799069184
81,0.029859463764891462,-1.4820252454665177
82,0.029859463764891462,0.3826170784212266
83,0.0559599084985468,-1.5802342889920455
84,0.029859463764891462,0.009688613643677745
85,-0.138819992063246,0.27609236672268067
86,-0.19102088153055666,-0.45981070817013625
87,0.08206035323220212,0.8699011767956777
88,0.0559599084985468,-1.020841591825722
89,0.029859463764891462,0.4447718225508181
90,0.0559599084985468,0.6573364996732479
91,0.029859463764891462,-0.1767756187450967
92,-0.16492043679690135,1.0580035956737146
93,-0.16492043679690135,0.24999192198902528
94,0.0559599084985468,-1.518079544862454
95,0.0559599084985468,-1.0829963359553136
96,0.029859463764891462,0.8798550314579585
97,-0.138819992063246,-1.5885499571650639
98,0.029859463764891462,1.8121761934018308
99,0.029859463764891462,0.569081310810001
100,0.029859463764891462,-1.1090967806889689
101,0.029859463764891462,-0.4875493393930541
102,0.0559599084985468,-0.39929415052980727
103,0.08206035323220212,-0.6839674264441093
104,-0.16492043679690135,-0.3715555193068895
105,0.08206035323220212,0.18619899137017137
106,0.029859463764891462,-0.9226325483001945
107,0.08206035323220212,-1.55413384425839
108,-0.138819992063246,1.1462587845369614
109,0.08206035323220212,0.24835373549976283
110,0.029859463764891462,-0.5497040835226455
111,-0.138819992063246,1.3327230169257358
112,-0.138819992063246,-0.40760981870282564
113,0.0559599084985468,-0.46144889465939876
